date,daily_cases,med_temp,med_hum,pm25,pm10,no2,retail,grocery,parks,transit,work,home,infections,rt1,rt2
2020-06-20,0,22.2,76.5722248481152,21,10,7,-33,-24,35,-28,-15,-1,2.04274893621554,1.09612317358687,1.08636356300245
2020-06-21,1,22.2,84.7770610341169,25,10,13,-40,-30,2,-35,3,-4,2.07982075682307,1.09961968418128,1.18838283883136
2020-06-22,0,24.65,72.8367469063609,38,12,15,-24,-14,11,-37,-32,7,2.11739707699837,1.10008596731943,1.29304913366616
2020-06-23,1,25.6,67.8387756337385,38,NaN,15,-22,-13,19,-35,-32,6,2.15595876585556,1.10032977896141,1.35639506298252
2020-06-24,0,25.8,63.8508315457166,46,17,16,-26,-21,25,-42,-46,9,2.19594430478448,1.09836910492128,1.37032976883978
2020-06-25,0,25.3,69.816469177472,50,17,17,-24,-14,9,-36,-30,7,2.23693572079388,1.09816622132947,1.34023229298383
2020-06-26,0,25.35,70.3099061694889,42,16,13,-28,-15,15,-35,-32,6,2.27820919354526,1.09821911624121,1.32680431020919
2020-06-27,2,25.7,68.9315519651981,46,13,13,-37,-26,20,-30,-18,-2,2.31964005463737,1.09549868614722,1.30682523953881
2020-06-28,0,25.75,69.4280555285739,42,15,11,-42,-31,-8,-35,5,-7,2.36152902573441,1.09544317938507,1.28832632906714
2020-06-29,3,25.65,80.5220950918872,38,16,8,-22,-11,13,-36,-30,5,2.40356173312598,1.09600499632629,1.24159546108608
2020-06-30,2,26.15,72.2567671754046,46,NaN,8,-22,-13,14,-35,-29,6,2.44576570755895,1.09467925886129,1.16091423132332
2020-07-01,0,25.95,73.3257136740649,NaN,NaN,13,-21,-12,7,-35,-29,5,2.4886928945586,1.0946070668557,1.12236591345265
2020-07-02,0,27.3,82.7223253563832,NaN,14,8,-22,-14,7,-36,-29,6,2.53221074001503,1.09288937443195,1.05708219201391
2020-07-03,7,26.9,84.8054193167291,34,14,8,-27,-15,4,-37,-31,5,2.57616907399214,1.09187915818056,0.98974524622085
2020-07-04,1,26.6,70.1459821407958,38,10,8,-36,-26,17,-32,-18,-2,2.62040671063123,1.09239998565117,0.969525295196964
2020-07-05,6,27.1,63.772160321466,30,15,6,-42,-31,-10,-38,2,-7,2.66469924354419,1.09263775614136,0.931644326659691
2020-07-06,0,27.2,71.7026137488311,38,16,8,-24,-12,8,-37,-31,4,2.70954725893477,1.09178871402791,0.916468020660333
2020-07-07,7,23.8,67.1866047991239,38,10,14,-21,-14,12,-36,-30,5,2.75535629035863,1.08963534334708,0.969821678466552
2020-07-08,5,25.65,54.4042846988088,25,14,5,-23,-16,7,-37,-28,4,2.80180869430875,1.08953433563478,0.999715163870882
2020-07-09,0,26.35,69.6786509091034,34,18,14,-22,-15,6,-36,-29,4,2.84836054420911,1.08866407971227,1.06237025939521
2020-07-10,0,26.35,68.9089885502394,46,17,12,-28,-18,9,-37,-31,3,2.89530164761083,1.08491500204043,1.16598983326088
2020-07-11,3,26.35,74.3031907845696,46,17,10,-38,-28,12,-32,-17,-3,2.94300168368018,1.0832310678892,1.24163974175322
2020-07-12,1,25.5,67.5870769096556,46,8,8,-41,-31,-10,-36,7,-7,2.99054058628962,1.08266005032578,1.29032362415246
2020-07-13,0,24.65,53.3307868652256,21,9,8,-22,-12,10,-36,-30,3,3.03763036460494,1.08053626038976,1.33274467160827
2020-07-14,0,24.65,54.7934085997855,25,12,3,-20,-15,17,-35,-29,3,3.08518454624685,1.08091621341096,1.36736591901194
2020-07-15,1,21.5,74.160404957776,34,12,13,-22,-17,-3,-38,-28,4,3.13347847069551,1.07956828299191,1.37418622934596
2020-07-16,2,24.25,82.4128925193204,34,15,12,-19,-15,11,-35,-28,4,3.18297466540283,1.07640362764743,1.37381559208715
2020-07-17,1,22.95,82.2345660548459,46,10,11,-26,-17,10,-36,-30,4,3.23383749709379,1.07606812081847,1.36576098898744
2020-07-18,0,23.45,56.8487369478792,30,6,13,-34,-26,25,-27,-16,-4,3.28523948915101,1.07537631270673,1.39289286193447
2020-07-19,10,24.5,64.8849494215238,21,6,10,-39,-30,-7,-34,9,-8,3.33764150399719,1.07582437348418,1.3962966191135
2020-07-20,0,25.1,80.3350921301291,25,11,7,-22,-13,13,-35,-28,3,3.39219045665116,1.07734660864854,1.39213896439244
2020-07-21,3,25.45,83.1053798007832,34,13,9,-21,-17,17,-36,-28,3,3.44957859175621,1.07641954679966,1.42520036310758
2020-07-22,3,26.45,85.2826474950694,34,15,8,-21,-17,9,-36,-28,3,3.51057054282376,1.07744393599605,1.43478446620146
2020-07-23,0,25.6,90.9052220738387,38,15,8,-21,-17,11,-36,-28,3,3.57504242582645,1.07769153053771,NaN
2020-07-24,4,22.95,96.4192193046128,42,12,7,-28,-19,2,-37,-31,4,3.64298830750673,1.07727138550384,NaN
2020-07-25,4,25.25,72.3026412647947,34,10,11,-34,-26,24,-27,-17,-4,3.71497287565744,1.0778722387419,NaN
2020-07-26,9,24.85,76.4071517195087,25,11,13,-38,-28,-3,-34,8,-8,3.79118561592404,1.07704123708757,NaN
2020-07-27,2,25.2,72.8686689422957,38,15,13,-20,-12,18,-34,-31,2,3.87211746265542,1.07660106895766,NaN
2020-07-28,2,27.45,77.2260836272215,46,15,16,-20,-15,18,-35,-30,3,3.95759464998864,1.07626176211189,NaN
2020-07-29,12,27.75,73.7143376199045,46,20,11,-21,-16,10,-36,-30,3,4.04755484793528,1.07849137635169,NaN
2020-07-30,6,24.45,88.1546081129569,53,20,13,-21,-19,8,-36,-30,3,4.14269800193122,1.07970242882278,NaN
2020-07-31,10,28.5,82.1831854232951,55,NaN,17,-26,-21,13,-35,-32,2,4.24457165431382,1.0809982925093,NaN
2020-08-01,3,28.9,75.1892839199272,NaN,NaN,NaN,-35,-30,6,-27,-20,-4,4.3545738864114,1.08076536280734,NaN
