date,daily_cases,med_temp,med_hum,pm25,pm10,o3,no2,retail,grocery,parks,transit,work,home,rt1,rt2
2020-06-16,10,18.75,78.0818037587679,50,68,48,21,-16,-16,52,-30,-28,10,0.861578655690884,0.78613824177422
2020-06-17,5,17.1,88.1011015877247,NaN,10,32,22,-20,-16,16,-37,-29,11,0.861222000743093,0.770578142594748
2020-06-18,12,18.0666666666667,78.816488809966,42,40,47,18,-16,-19,51,-31,-28,10,0.861437212758412,0.767349494748483
2020-06-19,8,20.25,67.4926254812017,30,7,38,16,-15,-13,84,-22,-30,9,0.862681288931545,0.767911445407541
2020-06-20,8,21.5,57.0245862491538,21,7,48,22,-13,-19,147,15,-15,2,0.862919574239576,0.765461548471214
2020-06-21,2,24.5,33.264196027822,30,3,35,11,-12,-29,130,28,5,-1,0.865554963051084,0.7522710599062
2020-06-22,13,26,36.7021851385862,17,6,33,17,-14,-17,98,-25,-30,8,0.865554469380482,0.749255728874274
2020-06-23,2,25.25,49.1124771363613,21,12,67,27,-11,-16,119,-22,-29,7,0.865418333882977,0.759985488833042
2020-06-24,2,26,54.848969315128,42,22,78,18,-12,-15,112,-23,-27,7,0.867207396039645,0.77520038543381
2020-06-25,8,24.0666666666667,57.3647182088599,61,20,61,17,-12,-14,73,-25,-27,8,0.866650479526072,0.804907459400224
2020-06-26,9,23.25,70.3016128330925,61,17,66,19,-14,-12,89,-21,-29,7,0.86771905848962,0.84452158226008
2020-06-27,5,23.75,70.316133148599,59,17,63,19,-18,-21,120,6,-17,2,0.86756550580185,0.925200178182014
2020-06-28,1,25.5,60.5654597470695,59,15,58,15,-15,-29,102,16,9,-2,0.868804197953279,0.994405666905086
2020-06-29,0,26,62.7342457811195,55,19,56,17,-9,-12,109,-24,-32,7,0.869343715277275,1.03294874722623
2020-06-30,0,24.25,73.8815637541255,61,21,56,16,-10,-15,109,-25,-26,7,0.86930072370567,1.02131735655789
2020-07-01,1,22.8333333333333,80.523771518126,65,20,53,19,-11,-13,72,-31,-26,7,0.870522418571141,1.03102508698895
2020-07-02,4,23.75,72.3118329858136,63,15,65,14,-12,-16,72,-29,-27,7,0.872159926242868,1.03551961329346
2020-07-03,2,20.0333333333333,81.9603085301422,53,8,57,15,-21,-19,40,-34,-29,9,0.873434918790571,1.00916683137952
2020-07-04,3,23.5,68.3262501676235,30,9,44,20,-12,-18,141,3,-15,0,0.872449509980569,1.0189693340373
2020-07-05,5,25.5,63.4283096987828,34,12,63,15,-14,-28,106,6,5,-3,0.874186307220463,1.01239333257827
2020-07-06,5,27,57.7543138766321,55,20,103,23,-13,-16,106,-29,-28,6,0.876589537065043,0.989753653576585
2020-07-07,0,23.25,48.2062560283734,65,12,46,13,-7,-12,123,-25,-27,6,0.878301888434883,0.957262616522424
2020-07-08,2,24,50.1123106640164,42,18,78,20,-7,-13,129,-26,-26,5,0.882433369914512,0.944489635430023
2020-07-09,1,24.75,61.3335577987678,53,26,107,21,-9,-13,94,-26,-26,5,0.882082163493735,0.901626716013529
2020-07-10,5,24.6666666666667,64.6280141479724,68,29,94,27,-12,-11,104,-28,-28,6,0.885551511653321,0.883038533558302
2020-07-11,8,24.5,67.4064565268709,76,16,41,22,-14,-17,94,-8,-15,2,0.884876608974177,0.909716607290344
2020-07-12,1,23.25,61.704073255771,53,7,45,11,-11,-26,113,0,7,-3,0.88511140202354,0.935347011290998
2020-07-13,4,21.75,55.100409290164,30,10,45,11,-8,-12,100,-28,-27,5,0.885004736823231,0.99064124970948
2020-07-14,0,21.5333333333333,59.8797924569726,42,14,52,20,-6,-12,111,-26,-26,5,0.885565308122854,1.02584695309246
2020-07-15,0,21.5,71.1882530660341,50,16,44,18,-6,-12,105,-25,-25,6,0.886669970748021,1.09690135075379
2020-07-16,4,22,65.821575614464,57,16,61,19,-6,-14,122,-22,-25,5,0.887746685780621,1.17308493217735
2020-07-17,1,24.25,64.7722019207713,57,17,59,17,-10,-12,123,-22,-27,5,0.887510155215158,1.24896777220975
2020-07-18,1,22.75,60.9269181569634,53,10,52,21,-11,-18,158,10,-14,-1,0.888255183144809,1.3565186172248
2020-07-19,1,23.5,54.7414604674528,38,11,57,14,-12,-25,117,16,8,-4,0.889638107231088,1.46241480110702
2020-07-20,2,25,65.272446801235,42,14,63,19,-9,-12,145,-25,-26,5,0.890837204854942,1.49077835721132
2020-07-21,0,25,69.2802003437317,53,16,63,20,-7,-13,155,-24,-25,5,0.889951752250057,1.54847083399557
2020-07-22,1,25.75,57.167396969805,57,13,75,19,-7,-12,140,-25,-25,5,0.891592821032966,1.67770656522928
2020-07-23,1,24.75,63.278410863713,50,13,70,17,-7,-13,124,-24,-25,4,0.892586023517336,NaN
2020-07-24,1,19.05,84.3003569802217,46,12,43,18,-13,-12,74,-30,-27,6,0.893455992623219,NaN
2020-07-25,2,22.5,65.8449993950723,38,9,43,27,-11,-18,168,14,-14,-1,0.892105566946635,NaN
2020-07-26,3,24,64.3177031846354,25,10,67,22,-11,-23,113,18,10,-4,0.893009640487787,NaN
2020-07-27,2,24,73.8262596454726,46,16,72,20,-7,-10,151,-23,-27,4,0.893020915335702,NaN
2020-07-28,0,26.75,66.7043841852739,55,21,77,21,-6,-12,161,-21,-26,5,0.892462245710136,NaN
2020-07-29,1,27.5,63.8154975781962,63,21,93,22,-4,-11,177,-21,-26,4,0.892544967725879,NaN
2020-07-30,4,28.5,59.4404365264243,68,26,79,27,-6,-13,116,-22,-27,4,0.892529450351998,NaN
2020-07-31,1,28,57.0574765008965,74,15,78,27,-8,-12,144,-20,-28,4,0.892919851261819,NaN
2020-08-01,1,29.25,48.8865859167841,55,NaN,NaN,NaN,-16,-20,128,7,-20,-1,0.892466585771027,NaN
