region,date,import_status,confirm
Lodi,2020-05-24,local,3
Lodi,2020-05-25,local,3
Lodi,2020-05-26,local,6
Lodi,2020-05-27,local,22
Lodi,2020-05-28,local,13
Lodi,2020-05-29,local,11
Lodi,2020-05-30,local,10
Lodi,2020-05-31,local,6
Lodi,2020-06-01,local,0
Lodi,2020-06-02,local,2
Lodi,2020-06-03,local,7
Lodi,2020-06-04,local,2
Lodi,2020-06-05,local,10
Lodi,2020-06-06,local,3
Lodi,2020-06-07,local,2
Lodi,2020-06-08,local,2
Lodi,2020-06-09,local,9
Lodi,2020-06-10,local,4
Lodi,2020-06-11,local,7
Lodi,2020-06-12,local,11
Lodi,2020-06-13,local,1
Lodi,2020-06-14,local,5
Lodi,2020-06-15,local,2
Lodi,2020-06-16,local,8
Lodi,2020-06-17,local,3
Lodi,2020-06-18,local,0
Lodi,2020-06-19,local,2
Lodi,2020-06-20,local,0
Lodi,2020-06-21,local,3
Lodi,2020-06-22,local,1
Lodi,2020-06-23,local,1
Lodi,2020-06-24,local,6
Lodi,2020-06-25,local,1
Lodi,2020-06-26,local,3
Lodi,2020-06-27,local,0
Lodi,2020-06-28,local,0
Lodi,2020-06-29,local,0
Lodi,2020-06-30,local,1
Lodi,2020-07-01,local,5
Lodi,2020-07-02,local,3
Lodi,2020-07-03,local,4
Lodi,2020-07-04,local,4
Lodi,2020-07-05,local,2
Lodi,2020-07-06,local,0
Lodi,2020-07-07,local,3
Lodi,2020-07-08,local,4
Lodi,2020-07-09,local,0
Lodi,2020-07-10,local,3
Lodi,2020-07-11,local,4
Lodi,2020-07-12,local,0
Lodi,2020-07-13,local,0
Lodi,2020-07-14,local,1
Lodi,2020-07-15,local,1
Lodi,2020-07-16,local,1
Lodi,2020-07-17,local,4
Lodi,2020-07-18,local,8
Lodi,2020-07-19,local,0
Lodi,2020-07-20,local,0
Lodi,2020-07-21,local,1
Lodi,2020-07-22,local,4
Lodi,2020-07-23,local,0
Lodi,2020-07-24,local,3
Lodi,2020-07-25,local,2
Lodi,2020-07-26,local,0
Lodi,2020-07-27,local,0
Lodi,2020-07-28,local,1
Lodi,2020-07-29,local,0
Lodi,2020-07-30,local,0
Lodi,2020-07-31,local,1
Lodi,2020-08-01,local,1
Monza,2020-02-24,local,0
Monza,2020-02-25,local,3
Monza,2020-02-26,local,1
Monza,2020-02-27,local,1
Monza,2020-02-28,local,1
Monza,2020-02-29,local,0
Monza,2020-03-01,local,0
Monza,2020-03-02,local,2
Monza,2020-03-03,local,1
Monza,2020-03-04,local,2
Monza,2020-03-05,local,8
Monza,2020-03-06,local,1
Monza,2020-03-07,local,41
Monza,2020-03-08,local,0
Monza,2020-03-09,local,5
Monza,2020-03-10,local,1
Monza,2020-03-11,local,20
Monza,2020-03-12,local,45
Monza,2020-03-13,local,13
Monza,2020-03-14,local,81
Monza,2020-03-15,local,103
Monza,2020-03-16,local,19
Monza,2020-03-17,local,30
Monza,2020-03-18,local,25
Monza,2020-03-19,local,94
Monza,2020-03-20,local,321
Monza,2020-03-21,local,268
Monza,2020-03-22,local,24
Monza,2020-03-23,local,22
Monza,2020-03-24,local,324
Monza,2020-03-25,local,133
Monza,2020-03-26,local,163
Monza,2020-03-27,local,198
Monza,2020-03-28,local,138
Monza,2020-03-29,local,179
Monza,2020-03-30,local,97
Monza,2020-03-31,local,100
Monza,2020-04-01,local,81
Monza,2020-04-02,local,90
Monza,2020-04-03,local,141
Monza,2020-04-04,local,161
Monza,2020-04-05,local,111
Monza,2020-04-06,local,111
Monza,2020-04-07,local,49
Monza,2020-04-08,local,58
Monza,2020-04-09,local,91
Monza,2020-04-10,local,69
Monza,2020-04-11,local,151
Monza,2020-04-12,local,64
Monza,2020-04-13,local,81
Monza,2020-04-14,local,101
Monza,2020-04-15,local,57
Monza,2020-04-16,local,54
Monza,2020-04-17,local,43
Monza,2020-04-18,local,67
Monza,2020-04-19,local,56
Monza,2020-04-20,local,59
Monza,2020-04-21,local,54
Monza,2020-04-22,local,42
Monza,2020-04-23,local,64
Monza,2020-04-24,local,55
Monza,2020-04-25,local,45
Monza,2020-04-26,local,60
Monza,2020-04-27,local,39
Monza,2020-04-28,local,121
Monza,2020-04-29,local,37
Monza,2020-04-30,local,30
Monza,2020-05-01,local,25
Monza,2020-05-02,local,16
Monza,2020-05-03,local,78
Monza,2020-05-04,local,27
Monza,2020-05-05,local,31
Monza,2020-05-06,local,12
Monza,2020-05-07,local,81
Monza,2020-05-08,local,41
Monza,2020-05-09,local,31
Monza,2020-05-10,local,9
Monza,2020-05-11,local,19
Monza,2020-05-12,local,38
Monza,2020-05-13,local,29
Monza,2020-05-14,local,41
Monza,2020-05-15,local,37
Monza,2020-05-16,local,46
Monza,2020-05-17,local,22
Monza,2020-05-18,local,9
Monza,2020-05-19,local,42
Monza,2020-05-20,local,50
Monza,2020-05-21,local,8
Monza,2020-05-22,local,13
Monza,2020-05-23,local,12
Monza,2020-05-24,local,18
Monza,2020-05-25,local,21
Monza,2020-05-26,local,0
Monza,2020-05-27,local,6
Monza,2020-05-28,local,14
Monza,2020-05-29,local,30
Monza,2020-05-30,local,4
Monza,2020-05-31,local,4
Monza,2020-06-01,local,3
Monza,2020-06-02,local,7
Monza,2020-06-03,local,28
Monza,2020-06-04,local,3
Monza,2020-06-05,local,8
Monza,2020-06-06,local,4
Monza,2020-06-07,local,2
Monza,2020-06-08,local,10
Monza,2020-06-09,local,8
Monza,2020-06-10,local,2
Monza,2020-06-11,local,10
Monza,2020-06-12,local,24
Monza,2020-06-13,local,13
Monza,2020-06-14,local,10
Monza,2020-06-15,local,6
Monza,2020-06-16,local,7
Monza,2020-06-17,local,43
Monza,2020-06-18,local,6
Monza,2020-06-19,local,7
Monza,2020-06-20,local,8
Monza,2020-06-21,local,4
Monza,2020-06-22,local,5
Monza,2020-06-23,local,4
Monza,2020-06-24,local,1
Monza,2020-06-25,local,4
Monza,2020-06-26,local,9
Monza,2020-06-27,local,5
Monza,2020-06-28,local,7
Monza,2020-06-29,local,3
Monza,2020-06-30,local,3
Monza,2020-07-01,local,6
Monza,2020-07-02,local,2
Monza,2020-07-03,local,4
Monza,2020-07-04,local,4
Monza,2020-07-05,local,5
Monza,2020-07-06,local,2
Monza,2020-07-07,local,5
Monza,2020-07-08,local,1
Monza,2020-07-09,local,6
Monza,2020-07-10,local,3
Monza,2020-07-11,local,3
Monza,2020-07-12,local,7
Monza,2020-07-13,local,2
Monza,2020-07-14,local,1
Monza,2020-07-15,local,3
Monza,2020-07-16,local,2
Monza,2020-07-17,local,3
Monza,2020-07-18,local,4
Monza,2020-07-19,local,7
Monza,2020-07-20,local,4
Monza,2020-07-21,local,2
Monza,2020-07-22,local,6
Monza,2020-07-23,local,3
Monza,2020-07-24,local,2
Monza,2020-07-25,local,2
Monza,2020-07-26,local,6
Monza,2020-07-27,local,2
Monza,2020-07-28,local,0
Monza,2020-07-29,local,4
Monza,2020-07-30,local,5
Monza,2020-07-31,local,2
Monza,2020-08-01,local,5
Bolzano,2020-02-24,local,0
Bolzano,2020-02-25,local,1
Bolzano,2020-02-26,local,0
Bolzano,2020-02-27,local,0
Bolzano,2020-02-28,local,0
Bolzano,2020-02-29,local,0
Bolzano,2020-03-01,local,0
Bolzano,2020-03-02,local,0
Bolzano,2020-03-03,local,0
Bolzano,2020-03-04,local,0
Bolzano,2020-03-05,local,0
Bolzano,2020-03-06,local,3
Bolzano,2020-03-07,local,5
Bolzano,2020-03-08,local,0
Bolzano,2020-03-09,local,0
Bolzano,2020-03-10,local,29
Bolzano,2020-03-11,local,37
Bolzano,2020-03-12,local,29
Bolzano,2020-03-13,local,21
Bolzano,2020-03-14,local,48
Bolzano,2020-03-15,local,31
Bolzano,2020-03-16,local,37
Bolzano,2020-03-17,local,50
Bolzano,2020-03-18,local,85
Bolzano,2020-03-19,local,60
Bolzano,2020-03-20,local,112
Bolzano,2020-03-21,local,73
Bolzano,2020-03-22,local,57
Bolzano,2020-03-23,local,46
Bolzano,2020-03-24,local,57
Bolzano,2020-03-25,local,77
Bolzano,2020-03-26,local,48
Bolzano,2020-03-27,local,97
Bolzano,2020-03-28,local,106
Bolzano,2020-03-29,local,105
Bolzano,2020-03-30,local,111
Bolzano,2020-03-31,local,46
Bolzano,2020-04-01,local,47
Bolzano,2020-04-02,local,61
Bolzano,2020-04-03,local,80
Bolzano,2020-04-04,local,33
Bolzano,2020-04-05,local,52
Bolzano,2020-04-06,local,78
Bolzano,2020-04-07,local,89
Bolzano,2020-04-08,local,24
Bolzano,2020-04-09,local,68
Bolzano,2020-04-10,local,52
Bolzano,2020-04-11,local,2
Bolzano,2020-04-12,local,141
Bolzano,2020-04-13,local,51
Bolzano,2020-04-14,local,35
Bolzano,2020-04-15,local,40
Bolzano,2020-04-16,local,43
Bolzano,2020-04-17,local,29
Bolzano,2020-04-18,local,29
Bolzano,2020-04-19,local,55
Bolzano,2020-04-20,local,14
Bolzano,2020-04-21,local,16
Bolzano,2020-04-22,local,6
Bolzano,2020-04-23,local,19
Bolzano,2020-04-24,local,21
Bolzano,2020-04-25,local,20
Bolzano,2020-04-26,local,5
Bolzano,2020-04-27,local,15
Bolzano,2020-04-28,local,2
Bolzano,2020-04-29,local,9
Bolzano,2020-04-30,local,11
Bolzano,2020-05-01,local,10
Bolzano,2020-05-02,local,7
Bolzano,2020-05-03,local,1
Bolzano,2020-05-04,local,5
Bolzano,2020-05-05,local,1
Bolzano,2020-05-06,local,1
Bolzano,2020-05-07,local,9
Bolzano,2020-05-08,local,6
Bolzano,2020-05-09,local,9
Bolzano,2020-05-10,local,2
Bolzano,2020-05-11,local,3
Bolzano,2020-05-12,local,0
Bolzano,2020-05-13,local,3
Bolzano,2020-05-14,local,3
Bolzano,2020-05-15,local,0
Bolzano,2020-05-16,local,0
Bolzano,2020-05-17,local,3
Bolzano,2020-05-18,local,1
Bolzano,2020-05-19,local,5
Bolzano,2020-05-20,local,0
Bolzano,2020-05-21,local,0
Bolzano,2020-05-22,local,3
Bolzano,2020-05-23,local,0
Bolzano,2020-05-24,local,3
Bolzano,2020-05-25,local,0
Bolzano,2020-05-26,local,0
Bolzano,2020-05-27,local,0
Bolzano,2020-05-28,local,2
Bolzano,2020-05-29,local,0
Bolzano,2020-05-30,local,1
Bolzano,2020-05-31,local,1
Bolzano,2020-06-01,local,1
Bolzano,2020-06-02,local,0
Bolzano,2020-06-03,local,0
Bolzano,2020-06-04,local,0
Bolzano,2020-06-05,local,1
Bolzano,2020-06-06,local,1
Bolzano,2020-06-07,local,3
Bolzano,2020-06-08,local,1
Bolzano,2020-06-09,local,0
Bolzano,2020-06-10,local,0
Bolzano,2020-06-11,local,2
Bolzano,2020-06-12,local,2
Bolzano,2020-06-13,local,2
Bolzano,2020-06-14,local,3
Bolzano,2020-06-15,local,0
Bolzano,2020-06-16,local,0
Bolzano,2020-06-17,local,0
Bolzano,2020-06-18,local,2
Bolzano,2020-06-19,local,2
Bolzano,2020-06-20,local,3
Bolzano,2020-06-21,local,4
Bolzano,2020-06-22,local,11
Bolzano,2020-06-23,local,0
Bolzano,2020-06-24,local,1
Bolzano,2020-06-25,local,0
Bolzano,2020-06-26,local,0
Bolzano,2020-06-27,local,2
Bolzano,2020-06-28,local,1
Bolzano,2020-06-29,local,2
Bolzano,2020-06-30,local,0
Bolzano,2020-07-01,local,3
Bolzano,2020-07-02,local,0
Bolzano,2020-07-03,local,0
Bolzano,2020-07-04,local,3
Bolzano,2020-07-05,local,2
Bolzano,2020-07-06,local,0
Bolzano,2020-07-07,local,1
Bolzano,2020-07-08,local,2
Bolzano,2020-07-09,local,3
Bolzano,2020-07-10,local,5
Bolzano,2020-07-11,local,3
Bolzano,2020-07-12,local,5
Bolzano,2020-07-13,local,7
Bolzano,2020-07-14,local,1
Bolzano,2020-07-15,local,3
Bolzano,2020-07-16,local,1
Bolzano,2020-07-17,local,4
Bolzano,2020-07-18,local,1
Bolzano,2020-07-19,local,1
Bolzano,2020-07-20,local,0
Bolzano,2020-07-21,local,1
Bolzano,2020-07-22,local,0
Bolzano,2020-07-23,local,1
Bolzano,2020-07-24,local,1
Bolzano,2020-07-25,local,6
Bolzano,2020-07-26,local,5
Bolzano,2020-07-27,local,2
Bolzano,2020-07-28,local,0
Bolzano,2020-07-29,local,4
Bolzano,2020-07-30,local,6
Bolzano,2020-07-31,local,15
Bolzano,2020-08-01,local,8
Torino,2020-02-24,local,0
Torino,2020-02-25,local,3
Torino,2020-02-26,local,0
Torino,2020-02-27,local,0
Torino,2020-02-28,local,9
Torino,2020-02-29,local,0
Torino,2020-03-01,local,38
Torino,2020-03-02,local,0
Torino,2020-03-03,local,1
Torino,2020-03-04,local,4
Torino,2020-03-05,local,8
Torino,2020-03-06,local,15
Torino,2020-03-07,local,21
Torino,2020-03-08,local,34
Torino,2020-03-09,local,0
Torino,2020-03-10,local,24
Torino,2020-03-11,local,48
Torino,2020-03-12,local,28
Torino,2020-03-13,local,118
Torino,2020-03-14,local,0
Torino,2020-03-15,local,54
Torino,2020-03-16,local,183
Torino,2020-03-17,local,207
Torino,2020-03-18,local,293
Torino,2020-03-19,local,0
Torino,2020-03-20,local,514
Torino,2020-03-21,local,124
Torino,2020-03-22,local,309
Torino,2020-03-23,local,209
Torino,2020-03-24,local,298
Torino,2020-03-25,local,317
Torino,2020-03-26,local,295
Torino,2020-03-27,local,253
Torino,2020-03-28,local,297
Torino,2020-03-29,local,275
Torino,2020-03-30,local,217
Torino,2020-03-31,local,305
Torino,2020-04-01,local,256
Torino,2020-04-02,local,280
Torino,2020-04-03,local,304
Torino,2020-04-04,local,477
Torino,2020-04-05,local,213
Torino,2020-04-06,local,195
Torino,2020-04-07,local,195
Torino,2020-04-08,local,220
Torino,2020-04-09,local,330
Torino,2020-04-10,local,301
Torino,2020-04-11,local,379
Torino,2020-04-12,local,334
Torino,2020-04-13,local,190
Torino,2020-04-14,local,210
Torino,2020-04-15,local,317
Torino,2020-04-16,local,460
Torino,2020-04-17,local,387
Torino,2020-04-18,local,288
Torino,2020-04-19,local,353
Torino,2020-04-20,local,134
Torino,2020-04-21,local,332
Torino,2020-04-22,local,414
Torino,2020-04-23,local,217
Torino,2020-04-24,local,374
Torino,2020-04-25,local,321
Torino,2020-04-26,local,263
Torino,2020-04-27,local,125
Torino,2020-04-28,local,240
Torino,2020-04-29,local,275
Torino,2020-04-30,local,259
Torino,2020-05-01,local,213
Torino,2020-05-02,local,292
Torino,2020-05-03,local,191
Torino,2020-05-04,local,122
Torino,2020-05-05,local,102
Torino,2020-05-06,local,98
Torino,2020-05-07,local,88
Torino,2020-05-08,local,116
Torino,2020-05-09,local,108
Torino,2020-05-10,local,66
Torino,2020-05-11,local,66
Torino,2020-05-12,local,71
Torino,2020-05-13,local,88
Torino,2020-05-14,local,88
Torino,2020-05-15,local,89
Torino,2020-05-16,local,84
Torino,2020-05-17,local,45
Torino,2020-05-18,local,43
Torino,2020-05-19,local,53
Torino,2020-05-20,local,116
Torino,2020-05-21,local,57
Torino,2020-05-22,local,55
Torino,2020-05-23,local,33
Torino,2020-05-24,local,17
Torino,2020-05-25,local,14
Torino,2020-05-26,local,47
Torino,2020-05-27,local,38
Torino,2020-05-28,local,29
Torino,2020-05-29,local,32
Torino,2020-05-30,local,28
Torino,2020-05-31,local,20
Torino,2020-06-01,local,12
Torino,2020-06-02,local,25
Torino,2020-06-03,local,9
Torino,2020-06-04,local,9
Torino,2020-06-05,local,12
Torino,2020-06-06,local,22
Torino,2020-06-07,local,4
Torino,2020-06-08,local,7
Torino,2020-06-09,local,7
Torino,2020-06-10,local,8
Torino,2020-06-11,local,29
Torino,2020-06-12,local,16
Torino,2020-06-13,local,10
Torino,2020-06-14,local,14
Torino,2020-06-15,local,1
Torino,2020-06-16,local,11
Torino,2020-06-17,local,17
Torino,2020-06-18,local,5
Torino,2020-06-19,local,7
Torino,2020-06-20,local,8
Torino,2020-06-21,local,10
Torino,2020-06-22,local,5
Torino,2020-06-23,local,3
Torino,2020-06-24,local,7
Torino,2020-06-25,local,5
Torino,2020-06-26,local,5
Torino,2020-06-27,local,5
Torino,2020-06-28,local,2
Torino,2020-06-29,local,1
Torino,2020-06-30,local,6
Torino,2020-07-01,local,5
Torino,2020-07-02,local,9
Torino,2020-07-03,local,2
Torino,2020-07-04,local,4
Torino,2020-07-05,local,5
Torino,2020-07-06,local,1
Torino,2020-07-07,local,0
Torino,2020-07-08,local,7
Torino,2020-07-09,local,6
Torino,2020-07-10,local,2
Torino,2020-07-11,local,1
Torino,2020-07-12,local,3
Torino,2020-07-13,local,4
Torino,2020-07-14,local,1
Torino,2020-07-15,local,0
Torino,2020-07-16,local,1
Torino,2020-07-17,local,8
Torino,2020-07-18,local,2
Torino,2020-07-19,local,3
Torino,2020-07-20,local,0
Torino,2020-07-21,local,3
Torino,2020-07-22,local,1
Torino,2020-07-23,local,4
Torino,2020-07-24,local,1
Torino,2020-07-25,local,4
Torino,2020-07-26,local,3
Torino,2020-07-27,local,2
Torino,2020-07-28,local,5
Torino,2020-07-29,local,6
Torino,2020-07-30,local,0
Torino,2020-07-31,local,1
Torino,2020-08-01,local,6
Cuneo,2020-02-24,local,3
Cuneo,2020-02-25,local,2
Cuneo,2020-02-26,local,1
Cuneo,2020-02-27,local,4
Cuneo,2020-02-28,local,0
Cuneo,2020-02-29,local,0
Cuneo,2020-03-01,local,6
Cuneo,2020-03-02,local,6
Cuneo,2020-03-03,local,3
Cuneo,2020-03-04,local,3
Cuneo,2020-03-05,local,1
Cuneo,2020-03-06,local,3
Cuneo,2020-03-07,local,1
Cuneo,2020-03-08,local,0
Cuneo,2020-03-09,local,1
Cuneo,2020-03-10,local,0
Cuneo,2020-03-11,local,0
Cuneo,2020-03-12,local,2
Cuneo,2020-03-13,local,1
Cuneo,2020-03-14,local,0
Cuneo,2020-03-15,local,0
Cuneo,2020-03-16,local,4
Cuneo,2020-03-17,local,2
Cuneo,2020-03-18,local,1
Cuneo,2020-03-19,local,8
Cuneo,2020-03-20,local,1
Cuneo,2020-03-21,local,1
Cuneo,2020-03-22,local,4
Cuneo,2020-03-23,local,1
Cuneo,2020-03-24,local,6
Cuneo,2020-03-25,local,2
Cuneo,2020-03-26,local,2
Cuneo,2020-03-27,local,2
Cuneo,2020-03-28,local,0
Cuneo,2020-03-29,local,5
Cuneo,2020-03-30,local,2
Cuneo,2020-03-31,local,2
Cuneo,2020-04-01,local,1
Cuneo,2020-04-02,local,1
Cuneo,2020-04-03,local,0
Cuneo,2020-04-04,local,0
Cuneo,2020-04-05,local,2
Cuneo,2020-04-06,local,3
Cuneo,2020-04-07,local,7
Cuneo,2020-04-08,local,3
Cuneo,2020-04-09,local,4
Cuneo,2020-04-10,local,1
Cuneo,2020-04-11,local,0
Cuneo,2020-04-12,local,4
Cuneo,2020-04-13,local,2
Cuneo,2020-04-14,local,3
Cuneo,2020-04-15,local,7
Cuneo,2020-04-16,local,4
Cuneo,2020-04-17,local,6
Cuneo,2020-04-18,local,2
Cuneo,2020-04-19,local,1
Cuneo,2020-04-20,local,7
Cuneo,2020-04-21,local,6
Cuneo,2020-04-22,local,4
Cuneo,2020-04-23,local,0
Cuneo,2020-04-24,local,3
Cuneo,2020-04-25,local,1
Cuneo,2020-04-26,local,6
Cuneo,2020-04-27,local,8
Cuneo,2020-04-28,local,6
Cuneo,2020-04-29,local,3
Cuneo,2020-04-30,local,4
Cuneo,2020-05-01,local,6
Cuneo,2020-05-02,local,7
Cuneo,2020-05-03,local,9
Cuneo,2020-05-04,local,10
Cuneo,2020-05-05,local,5
Cuneo,2020-05-06,local,9
Cuneo,2020-05-07,local,6
Cuneo,2020-05-08,local,2
Cuneo,2020-05-09,local,10
Cuneo,2020-05-10,local,3
Cuneo,2020-05-11,local,6
Cuneo,2020-05-12,local,13
Cuneo,2020-05-13,local,7
Cuneo,2020-05-14,local,10
Cuneo,2020-05-15,local,3
Cuneo,2020-05-16,local,5
Cuneo,2020-05-17,local,7
Cuneo,2020-05-18,local,6
Cuneo,2020-05-19,local,25
Cuneo,2020-05-20,local,16
Cuneo,2020-05-21,local,28
Cuneo,2020-05-22,local,6
Cuneo,2020-05-23,local,18
Cuneo,2020-05-24,local,9
Cuneo,2020-05-25,local,33
Cuneo,2020-05-26,local,7
Cuneo,2020-05-27,local,27
Cuneo,2020-05-28,local,42
Cuneo,2020-05-29,local,10
Cuneo,2020-05-30,local,16
Cuneo,2020-05-31,local,12
Cuneo,2020-06-01,local,100
Cuneo,2020-06-02,local,68
Cuneo,2020-06-03,local,27
Cuneo,2020-06-04,local,59
Cuneo,2020-06-05,local,50
Cuneo,2020-06-06,local,22
Cuneo,2020-06-07,local,76
Cuneo,2020-06-08,local,80
Cuneo,2020-06-09,local,83
Cuneo,2020-06-10,local,23
Cuneo,2020-06-11,local,44
Cuneo,2020-06-12,local,140
Cuneo,2020-06-13,local,145
Cuneo,2020-06-14,local,112
Cuneo,2020-06-15,local,32
Cuneo,2020-06-16,local,17
Cuneo,2020-06-17,local,74
Cuneo,2020-06-18,local,40
Cuneo,2020-06-19,local,52
Cuneo,2020-06-20,local,64
Cuneo,2020-06-21,local,139
Cuneo,2020-06-22,local,82
Cuneo,2020-06-23,local,24
Cuneo,2020-06-24,local,48
Cuneo,2020-06-25,local,47
Cuneo,2020-06-26,local,81
Cuneo,2020-06-27,local,59
Cuneo,2020-06-28,local,33
Cuneo,2020-06-29,local,40
Cuneo,2020-06-30,local,31
Cuneo,2020-07-01,local,46
Cuneo,2020-07-02,local,32
Cuneo,2020-07-03,local,42
Cuneo,2020-07-04,local,64
Cuneo,2020-07-05,local,38
Cuneo,2020-07-06,local,44
Cuneo,2020-07-07,local,72
Cuneo,2020-07-08,local,0
Cuneo,2020-07-09,local,30
Cuneo,2020-07-10,local,28
Cuneo,2020-07-11,local,30
Cuneo,2020-07-12,local,14
Cuneo,2020-07-13,local,7
Cuneo,2020-07-14,local,16
Cuneo,2020-07-15,local,7
Cuneo,2020-07-16,local,3
Cuneo,2020-07-17,local,3
Cuneo,2020-07-18,local,6
Cuneo,2020-07-19,local,4
Cuneo,2020-07-20,local,0
Cuneo,2020-07-21,local,1
Cuneo,2020-07-22,local,0
Cuneo,2020-07-23,local,0
Cuneo,2020-07-24,local,0
Cuneo,2020-07-25,local,0
Cuneo,2020-07-26,local,0
Cuneo,2020-07-27,local,0
Cuneo,2020-07-28,local,0
Cuneo,2020-07-29,local,0
Cuneo,2020-07-30,local,0
Cuneo,2020-07-31,local,0
Cuneo,2020-08-01,local,0
Alessandria,2020-02-24,local,0
Alessandria,2020-02-25,local,0
Alessandria,2020-02-26,local,0
Alessandria,2020-02-27,local,0
Alessandria,2020-02-28,local,0
Alessandria,2020-02-29,local,0
Alessandria,2020-03-01,local,0
Alessandria,2020-03-02,local,0
Alessandria,2020-03-03,local,1
Alessandria,2020-03-04,local,15
Alessandria,2020-03-05,local,6
Alessandria,2020-03-06,local,10
Alessandria,2020-03-07,local,8
Alessandria,2020-03-08,local,20
Alessandria,2020-03-09,local,3
Alessandria,2020-03-10,local,2
Alessandria,2020-03-11,local,40
Alessandria,2020-03-12,local,27
Alessandria,2020-03-13,local,4
Alessandria,2020-03-14,local,46
Alessandria,2020-03-15,local,25
Alessandria,2020-03-16,local,66
Alessandria,2020-03-17,local,50
Alessandria,2020-03-18,local,51
Alessandria,2020-03-19,local,0
Alessandria,2020-03-20,local,221
Alessandria,2020-03-21,local,59
Alessandria,2020-03-22,local,106
Alessandria,2020-03-23,local,57
Alessandria,2020-03-24,local,129
Alessandria,2020-03-25,local,0
Alessandria,2020-03-26,local,34
Alessandria,2020-03-27,local,126
Alessandria,2020-03-28,local,91
Alessandria,2020-03-29,local,58
Alessandria,2020-03-30,local,25
Alessandria,2020-03-31,local,37
Alessandria,2020-04-01,local,61
Alessandria,2020-04-02,local,50
Alessandria,2020-04-03,local,63
Alessandria,2020-04-04,local,100
Alessandria,2020-04-05,local,172
Alessandria,2020-04-06,local,141
Alessandria,2020-04-07,local,42
Alessandria,2020-04-08,local,70
Alessandria,2020-04-09,local,65
Alessandria,2020-04-10,local,38
Alessandria,2020-04-11,local,72
Alessandria,2020-04-12,local,57
Alessandria,2020-04-13,local,67
Alessandria,2020-04-14,local,52
Alessandria,2020-04-15,local,40
Alessandria,2020-04-16,local,173
Alessandria,2020-04-17,local,116
Alessandria,2020-04-18,local,56
Alessandria,2020-04-19,local,31
Alessandria,2020-04-20,local,32
Alessandria,2020-04-21,local,84
Alessandria,2020-04-22,local,109
Alessandria,2020-04-23,local,26
Alessandria,2020-04-24,local,80
Alessandria,2020-04-25,local,66
Alessandria,2020-04-26,local,8
Alessandria,2020-04-27,local,83
Alessandria,2020-04-28,local,47
Alessandria,2020-04-29,local,28
Alessandria,2020-04-30,local,71
Alessandria,2020-05-01,local,74
Alessandria,2020-05-02,local,68
Alessandria,2020-05-03,local,25
Alessandria,2020-05-04,local,9
Alessandria,2020-05-05,local,13
Alessandria,2020-05-06,local,16
Alessandria,2020-05-07,local,32
Alessandria,2020-05-08,local,58
Alessandria,2020-05-09,local,11
Alessandria,2020-05-10,local,7
Alessandria,2020-05-11,local,2
Alessandria,2020-05-12,local,12
Alessandria,2020-05-13,local,11
Alessandria,2020-05-14,local,14
Alessandria,2020-05-15,local,10
Alessandria,2020-05-16,local,10
Alessandria,2020-05-17,local,7
Alessandria,2020-05-18,local,4
Alessandria,2020-05-19,local,7
Alessandria,2020-05-20,local,6
Alessandria,2020-05-21,local,16
Alessandria,2020-05-22,local,6
Alessandria,2020-05-23,local,10
Alessandria,2020-05-24,local,3
Alessandria,2020-05-25,local,7
Alessandria,2020-05-26,local,19
Alessandria,2020-05-27,local,7
Alessandria,2020-05-28,local,14
Alessandria,2020-05-29,local,8
Alessandria,2020-05-30,local,19
Alessandria,2020-05-31,local,3
Alessandria,2020-06-01,local,2
Alessandria,2020-06-02,local,17
